WeekOfMonth,WeekOfMonthClaimed,Age,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Days_Policy_Accident_numeric,Days_Policy_Claim_numeric,PastNumberOfClaims_numeric,AgeOfVehicle_numeric,AgeOfPolicyHolder_numeric,NumberOfSuppliments_numeric,NumberOfCars_numeric,DaysToClaimRatio,IsYoungDriver,IsOldVehicle,AgeVehicleRatio,QuickClaim,NoPoliceReport,NoWitness,IsNewPolicy,HighDeductible,IsFrequentClaimant,AddressChanged,RiskScore,Month_Numerical,MonthClaimed_Numerical,DayOfWeek_Numerical,DayOfWeekClaimed_Numerical,Make_label_encoded,Make_frequency_encoded,AccidentArea_encoded,Sex_encoded,MaritalStatus_encoded,Fault_encoded,VehiclePrice_encoded,Days_Policy_Claim_encoded,PastNumberOfClaims_encoded,AgeOfVehicle_encoded,PoliceReportFiled_encoded,WitnessPresent_encoded,AgentType_encoded,NumberOfSuppliments_encoded,AddressChange_Claim_encoded,NumberOfCars_encoded,BasePolicy_encoded
1,2,46,7816,3,400,1,1995,35,35,1,6,41,2,2,0.9722222222222222,0,0,5.666285946355947,0,1,1,0,0,0,0,2,11,11,5,4,13,0.24883268482490273,0,1,0,0,2,2,1,5,0,0,0,1,0,0,0
3,4,34,11578,1,491,4,1996,35,35,2,6,33,0,1,0.9722222222222222,0,1,4.172402812985029,0,1,1,0,0,0,0,2,9,10,1,4,6,0.18331654759401741,1,1,0,0,1,2,1,5,0,0,0,0,2,0,0
2,3,44,3553,8,400,1,1994,35,35,1,7,43,1,1,0.9722222222222222,0,1,5.403720092759981,0,1,1,0,0,0,0,2,5,5,2,3,15,0.21847836663967923,1,1,0,0,1,2,0,6,0,0,0,0,0,0,2
3,3,44,4558,5,400,3,1994,26,35,1,4,42,1,1,1.3231071016001306,0,0,7.369941678177811,0,1,1,0,0,0,1,3,6,6,5,1,2,0.06456122902496923,1,0,0,0,3,2,1,3,0,0,0,0,2,0,1
1,1,34,9935,7,400,2,1995,35,35,4,7,35,3,2,0.9722222222222222,0,1,4.420579318352456,0,1,1,0,0,1,0,3,2,3,1,2,7,0.16793785158977453,1,0,0,0,1,2,2,6,0,0,0,1,0,0,0
4,2,32,9517,4,400,2,1995,35,35,1,6,33,1,1,0.9722222222222222,0,1,4.6387939611497835,0,1,1,0,0,0,0,2,1,1,7,3,17,0.20239948119325551,1,1,0,0,1,2,1,5,0,0,0,0,0,0,0
4,4,35,3912,6,400,1,1994,35,35,3,4,30,0,1,0.9722222222222222,0,0,8.859433401987431,0,1,1,0,0,1,0,3,5,5,3,2,2,0.08127727252298222,1,1,0,0,3,2,2,3,0,0,0,0,0,0,1
3,1,34,4584,8,400,2,1994,35,35,3,6,35,2,1,0.9722222222222222,0,0,5.350619088748783,0,1,1,0,0,1,0,3,6,6,3,1,11,0.20319250100752148,1,0,0,0,1,2,2,5,0,0,0,1,1,0,1
1,2,41,6154,9,432,1,1995,35,35,0,7,38,1,1,0.9722222222222222,0,1,4.39128529189503,0,1,1,0,0,0,0,2,8,8,6,3,11,0.16859229121375371,1,1,0,0,0,2,0,6,0,0,0,0,0,0,1
1,1,23,313,12,400,4,1994,35,35,1,1,22,1,1,0.9722222222222222,0,0,13.992984400627586,0,1,1,0,0,0,0,2,3,1,5,3,7,0.1981392739932228,1,1,1,0,4,2,1,1,0,0,0,0,0,0,0
2,3,32,7894,8,400,3,1995,35,35,2,4,33,4,3,0.9722222222222222,0,0,5.691281392571219,0,1,1,0,0,0,0,2,11,11,3,3,12,0.23210881351355275,1,1,0,0,1,2,1,3,0,0,0,2,0,1,0
2,3,42,5333,5,443,2,1994,35,35,0,5,38,0,1,0.9722222222222222,0,0,6.360684068330274,0,1,1,0,0,0,1,2,1,1,4,2,4,0.15006294301158002,0,0,0,1,3,2,0,4,0,0,0,0,3,0,0
1,2,35,4904,2,408,3,1994,35,35,0,7,33,3,1,0.9722222222222222,0,1,4.133536120785092,0,1,1,0,0,0,0,2,7,7,2,4,5,0.1682608278901796,1,1,0,0,0,2,0,6,0,0,0,1,0,0,2
1,1,39,5496,7,400,3,1994,35,35,0,5,37,0,1,0.9722222222222222,0,0,6.3069664845914115,0,1,1,0,0,0,0,2,8,8,3,4,13,0.2411811689526361,1,1,0,0,1,2,0,4,0,0,0,0,0,0,1
1,3,35,15303,8,465,3,1996,35,35,1,6,36,0,1,0.9722222222222222,0,1,4.737719465805691,0,1,1,0,0,0,0,2,7,7,3,1,13,0.1656786552337125,1,1,0,0,0,2,0,5,0,0,0,0,1,0,1
2,1,35,11415,12,400,3,1996,35,35,2,6,37,5,1,0.9722222222222222,0,1,4.749416457291428,0,1,1,0,0,0,0,2,4,4,5,2,12,0.2477349282172338,1,1,0,0,1,2,1,5,0,0,0,2,0,0,2
2,2,41,10671,13,400,3,1995,35,35,1,7,38,1,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,3,3,3,2,17,0.20239948119325551,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0
2,2,28,14534,7,400,3,1996,35,35,2,6,30,0,1,0.9722222222222222,0,0,4.364744391131339,0,1,1,0,0,0,0,2,9,9,1,1,6,0.18164721141374837,1,1,0,0,2,2,1,5,0,0,0,0,0,0,0
1,1,55,7662,6,400,2,1995,35,35,0,6,53,4,1,0.9722222222222222,0,0,6.756393656493227,0,1,1,0,0,0,0,2,11,11,2,3,0,0.06576723489828604,0,0,0,0,1,2,0,5,0,0,0,2,1,0,1
4,4,40,5851,6,400,3,1994,35,35,1,7,38,3,1,0.9722222222222222,0,1,4.28329265252797,0,1,1,0,0,0,0,2,8,8,6,3,11,0.2326539609577073,1,1,0,0,1,2,1,6,0,0,0,1,0,0,1
1,2,25,1043,1,579,1,1994,35,35,3,4,26,1,1,0.9722222222222222,0,0,9.297092465949367,0,1,1,0,0,1,0,3,2,2,4,1,2,0.09128381173458289,1,1,0,0,3,2,2,3,0,0,0,0,0,0,2
3,4,33,5770,9,400,2,1994,35,35,1,5,33,1,1,0.9722222222222222,0,0,5.074461113095415,0,1,1,0,0,0,0,2,8,8,3,3,14,0.22754746965176015,1,1,0,0,1,2,1,4,0,0,0,0,0,0,2
4,4,26,11106,11,400,3,1995,35,35,0,5,28,0,1,0.9722222222222222,0,0,4.792810167732519,0,1,1,0,0,0,0,2,3,3,1,2,7,0.1341840153821583,1,1,0,0,1,2,0,4,0,0,0,0,0,0,0
1,2,37,5489,11,400,1,1994,35,35,1,6,38,0,3,0.9722222222222222,0,0,5.132139728157792,0,1,1,0,0,0,0,2,8,8,3,1,16,0.21360620023323007,0,1,0,0,1,2,1,5,0,0,0,0,0,1,0
3,3,28,8037,10,400,3,1995,35,35,1,4,33,0,1,0.9722222222222222,0,0,5.848404417852481,0,1,1,0,0,0,0,2,11,11,2,2,9,0.15265888456549936,1,1,0,0,1,2,0,3,0,0,0,0,0,0,1
1,1,56,4167,6,400,2,1994,35,35,3,6,58,1,1,0.9722222222222222,0,1,7.596543469875247,0,1,1,0,0,1,0,3,6,6,3,4,9,0.08933706189069501,0,1,0,0,3,2,2,5,0,0,0,0,0,0,0
1,2,41,6078,8,400,3,1994,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.32093492022668,0,1,1,0,0,0,0,2,8,8,4,2,10,0.16196209644787732,0,1,0,0,0,2,0,6,0,0,0,0,0,0,2
2,2,28,14568,4,400,2,1996,35,35,3,6,31,3,1,0.9722222222222222,0,0,4.31337271966209,0,1,1,0,0,0,0,2,9,9,2,2,10,0.22546792725891346,1,1,1,0,2,2,2,5,0,0,0,1,0,0,0
3,4,28,3831,11,400,1,1994,35,35,0,3,27,4,1,0.9722222222222222,0,0,9.182253183969983,0,1,1,0,0,0,0,2,5,5,5,1,8,0.1619408288120148,1,1,1,0,2,2,0,2,0,0,0,2,0,0,2
4,1,45,2149,5,473,1,1994,35,35,0,8,40,5,1,0.9722222222222222,0,1,4.456033599186696,0,1,1,0,0,0,0,2,5,6,5,2,17,0.20239948119325551,0,1,0,0,1,2,0,7,0,0,0,2,2,0,1
1,2,44,5499,9,400,1,1994,35,35,1,7,41,0,2,0.9722222222222222,0,1,5.176886695709166,0,1,1,0,0,0,0,2,8,8,4,2,13,0.1811658822562302,1,0,0,0,1,2,1,6,0,0,0,0,0,1,0
1,1,32,14372,7,400,2,1996,35,35,0,5,34,0,1,0.9722222222222222,0,0,5.209922323838739,0,1,1,0,0,0,0,2,9,9,6,2,13,0.18316129895238326,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0
3,2,47,10886,4,400,1,1995,35,35,1,6,44,3,1,0.9722222222222222,0,1,6.14446761619086,0,1,1,0,0,0,0,2,3,3,5,2,6,0.1240493190697001,1,1,0,0,5,2,1,5,0,0,0,1,0,0,1
4,1,42,5299,10,400,3,1994,35,35,1,7,37,0,1,0.9722222222222222,0,1,4.67736691391259,0,1,1,0,0,0,0,2,7,7,1,2,6,0.18945503265230157,0,1,0,0,1,2,1,6,0,0,0,0,0,0,2
4,4,30,6598,16,400,3,1995,35,35,3,5,34,4,3,0.9722222222222222,0,0,5.201018450877466,0,1,1,0,0,1,0,3,9,9,4,3,12,0.17432517365809383,1,0,0,0,1,2,2,4,0,0,0,2,0,1,0
3,3,64,15064,2,400,1,1996,35,35,1,6,65,0,1,0.9722222222222222,0,1,8.785414183349213,0,1,1,0,0,0,0,2,10,10,1,2,3,0.13005242115998467,1,1,0,0,5,2,0,5,0,0,0,0,0,0,0
2,3,55,2017,8,400,2,1994,35,35,0,6,49,0,1,0.9722222222222222,0,1,6.460998946508205,0,1,1,0,0,0,0,2,3,3,3,2,3,0.08347854774141504,1,0,0,0,3,2,0,5,0,0,0,0,0,0,2
3,2,48,10888,1,400,1,1995,35,35,1,6,44,3,1,0.9722222222222222,0,1,6.3052068567573745,0,1,1,0,0,0,0,2,3,3,5,2,8,0.1568143656849555,1,1,0,0,4,2,1,5,0,0,0,1,0,0,1
2,3,40,2803,12,483,1,1994,35,35,0,6,36,4,1,0.9722222222222222,0,0,4.735991879352783,0,1,1,0,0,0,0,2,4,4,2,2,6,0.02490958498544027,1,1,0,0,1,2,0,5,0,0,0,2,2,0,2
3,4,27,12243,8,400,3,1996,35,35,0,6,33,5,1,0.9722222222222222,0,1,4.617470451279018,0,1,1,0,0,0,0,2,5,5,1,2,13,0.2412040545817779,1,1,0,0,1,2,0,5,0,0,0,2,0,0,1
5,1,45,307,6,400,1,1994,35,35,0,7,44,0,1,0.9722222222222222,0,1,5.063954926436193,0,1,1,0,0,0,0,2,12,1,4,2,13,0.24883268482490273,0,1,0,0,0,2,0,6,0,0,0,0,0,0,1
3,3,18,3846,2,400,1,1994,35,35,3,1,19,0,1,0.9722222222222222,0,0,14.793716335459258,0,1,1,0,0,1,0,3,5,5,5,2,5,0.1686036980589996,1,1,1,0,4,2,2,0,0,0,0,0,0,0,1
3,1,61,3783,5,400,1,1994,35,35,1,8,63,5,1,0.9722222222222222,0,1,7.057108613054728,0,1,1,0,0,0,0,2,5,9,3,2,8,0.15853447643012492,0,1,0,0,2,2,1,7,0,0,0,2,0,0,1
2,2,32,12185,13,400,2,1996,35,35,1,7,33,3,1,0.9722222222222222,0,1,4.135873911202547,0,1,1,0,0,0,0,2,5,5,5,5,13,0.24883268482490273,1,1,0,0,2,2,1,6,0,0,0,1,0,0,0
2,2,35,537,5,400,2,1994,35,35,1,6,36,0,2,0.9722222222222222,0,0,5.0198044585868296,0,1,1,0,0,0,0,2,1,1,1,3,8,0.2058164651185435,1,1,0,0,1,2,0,5,0,0,0,0,0,0,1
4,4,32,796,6,400,3,1994,35,35,0,6,33,0,1,0.9722222222222222,0,1,4.137512285276776,0,1,1,0,0,0,0,2,1,1,7,3,9,0.15358200546138767,1,1,0,0,1,2,0,5,0,0,0,0,0,0,0
3,3,44,2170,7,412,2,1994,35,35,2,8,38,6,3,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,3,3,6,2,17,0.20239948119325551,0,1,0,0,1,2,1,7,0,0,0,3,0,1,1
4,4,17,1557,10,400,2,1994,35,35,0,0,17,0,1,0.9722222222222222,0,0,16.43756640614494,0,0,0,0,0,0,0,0,2,2,5,1,6,0.1847110520028421,1,1,1,0,4,2,0,0,1,0,0,0,0,0,1
4,1,48,840,7,400,2,1994,35,35,2,7,47,0,1,0.9722222222222222,0,1,5.463183039779819,0,1,1,0,0,0,0,2,1,2,2,3,14,0.10931169257422742,1,1,0,0,2,2,1,6,0,0,0,0,0,0,1
1,2,21,6157,14,400,4,1995,35,35,2,5,28,0,1,0.9722222222222222,0,0,4.673366162893678,0,1,1,0,0,0,0,2,9,9,6,2,11,0.2181310051308871,1,1,0,0,1,2,1,4,0,0,0,0,0,0,0
4,1,24,3988,6,400,2,1994,35,35,1,5,29,0,1,0.9722222222222222,0,0,4.6068111920035575,0,1,1,0,0,0,0,2,5,5,3,1,15,0.19570067539559916,1,0,0,0,0,2,1,4,0,0,0,0,0,0,1
1,1,29,14369,4,400,2,1996,35,35,0,5,33,0,1,0.9722222222222222,0,0,5.385733859989032,0,1,1,0,0,0,0,2,9,9,6,2,15,0.19482125988859383,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0
2,3,58,4512,6,400,2,1994,35,35,1,7,50,2,1,0.9722222222222222,0,1,6.032846779279237,0,1,1,0,0,0,0,2,6,6,3,1,10,0.11513749715148057,1,1,0,0,3,2,1,6,0,0,0,1,0,0,0
1,2,32,3422,2,400,1,1994,35,35,1,5,33,0,1,0.9722222222222222,0,0,5.4460202913255165,0,1,1,0,0,0,0,2,5,5,5,1,12,0.244216945557041,1,1,1,0,1,2,1,4,0,0,0,0,0,0,2
1,1,45,359,7,400,2,1994,35,35,0,6,42,0,1,0.9722222222222222,0,0,7.144559964525216,0,1,1,0,0,0,0,2,2,1,1,2,12,0.2405043140322921,1,1,0,0,1,2,0,5,0,0,0,0,0,0,2
3,4,27,8030,12,400,3,1995,35,35,0,4,33,0,1,0.9722222222222222,0,0,5.800659947095325,0,1,1,0,0,0,0,2,11,11,2,2,11,0.1687233900765865,0,1,0,0,1,2,0,3,0,0,0,0,0,0,2
1,2,32,2609,11,400,2,1994,35,35,1,5,33,0,1,0.9722222222222222,0,0,4.983139338671454,0,1,1,0,0,0,0,2,4,4,1,5,13,0.24883268482490273,1,1,0,0,0,2,1,4,0,0,0,0,0,0,2
1,2,33,1780,5,400,4,1994,35,35,4,6,35,3,1,0.9722222222222222,0,1,4.798874683488853,0,1,1,0,0,1,0,3,3,3,7,1,10,0.16326179917215264,1,1,0,0,2,2,2,5,0,0,0,1,0,0,0
4,1,39,4037,10,488,1,1994,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,5,6,4,1,11,0.2325084697021617,1,1,0,0,2,2,2,6,0,0,0,0,2,0,2
5,4,51,14308,6,400,4,1996,35,35,2,7,49,0,1,0.9722222222222222,0,1,6.022457467968205,0,1,1,0,0,0,0,2,8,8,1,3,1,0.07644548269570187,1,1,0,0,2,2,1,6,0,0,0,0,0,0,0
4,3,42,11015,14,400,2,1995,35,35,2,6,37,4,1,0.9722222222222222,0,1,4.74333642716096,0,1,1,0,0,0,0,2,3,3,4,4,2,0.10901426718547341,1,1,0,0,1,2,1,5,0,0,0,2,0,0,0
5,4,42,14331,5,400,4,1996,35,35,1,6,40,0,1,0.9722222222222222,0,1,5.532613808434549,0,1,1,0,0,0,0,2,8,8,2,4,0,0.03863954680106424,1,1,0,0,4,2,1,5,0,0,0,0,0,0,1
2,2,38,5074,6,400,4,1994,35,35,0,4,37,0,1,0.9722222222222222,0,0,9.151175749320052,0,1,1,0,0,0,0,2,7,7,3,1,13,0.19612551526281932,0,1,0,0,2,2,0,4,0,0,0,0,0,0,0
4,4,40,3946,12,400,1,1994,35,35,1,7,38,5,1,0.9722222222222222,0,1,4.295852530190658,0,1,1,0,0,0,0,2,5,5,2,4,7,0.13563178160462339,1,1,0,0,2,2,1,6,0,0,0,2,0,0,0
4,4,40,3946,12,400,1,1994,35,35,1,7,38,5,1,0.9722222222222222,0,1,4.231272636843024,0,1,1,0,0,0,0,2,5,5,2,4,8,0.15056596460035307,1,1,0,0,2,2,1,6,0,0,0,2,0,0,0
4,4,35,11119,2,470,2,1995,35,35,0,7,34,1,1,0.9722222222222222,0,1,4.307898551076359,0,1,1,0,0,0,0,2,9,10,2,2,5,0.14993040478553896,0,0,1,0,3,2,0,6,0,0,0,0,2,0,2
2,3,47,13478,7,400,1,1996,14,35,0,7,42,2,2,20.57044647534019,0,1,5.102142494811193,0,1,1,0,0,0,0,2,7,8,2,2,13,0.1813068724993829,1,1,0,0,2,2,0,6,0,0,0,1,0,1,0
3,1,53,133,5,400,3,1994,35,35,1,6,54,2,1,0.9722222222222222,0,0,8.023130358247133,0,1,1,0,0,0,0,2,11,8,1,2,12,0.1770034372273071,0,1,0,0,1,2,1,5,0,0,0,1,0,0,2
2,3,41,2015,4,400,3,1994,35,35,0,6,37,1,1,0.9722222222222222,0,1,5.298873208297865,0,1,1,0,0,0,0,2,3,3,6,1,10,0.16169065816665065,1,0,0,0,1,2,0,5,0,0,0,0,0,0,1
5,1,26,7569,14,400,1,1995,35,35,0,6,33,0,1,0.9722222222222222,0,1,4.751343364453468,0,1,1,0,0,0,0,2,10,11,5,3,12,0.24539160547080416,0,0,0,0,0,2,0,5,0,0,0,0,0,0,2
2,1,42,206,6,400,2,1994,35,35,2,7,38,1,1,0.9722222222222222,0,1,4.444483671448011,0,1,1,0,0,0,0,2,12,1,2,1,10,0.19316026435683809,0,1,0,0,1,2,1,6,0,0,0,0,2,0,1
2,3,39,6379,11,400,2,1995,35,35,1,7,35,0,1,0.9722222222222222,0,1,4.451319091910652,0,1,1,0,0,0,0,2,9,9,2,2,13,0.09953490000263944,1,0,1,0,1,2,1,6,0,0,0,0,0,0,2
2,3,50,11411,6,400,3,1996,35,35,1,7,45,0,1,0.9722222222222222,0,1,5.107925176219599,0,1,1,0,0,0,0,2,4,4,6,2,13,0.24883268482490273,1,0,0,0,1,2,1,6,0,0,0,0,0,0,0
2,3,34,521,3,400,3,1994,35,35,1,5,35,0,2,0.9722222222222222,0,0,5.463265384242572,0,1,1,0,0,0,0,2,1,1,4,4,15,0.2249528023117731,0,1,0,0,0,2,0,4,0,0,0,0,0,0,1
3,3,41,4600,12,400,2,1994,35,35,3,6,37,0,1,0.9722222222222222,0,0,5.05030933550791,0,1,1,0,0,1,0,3,6,6,1,1,14,0.02793179213819047,1,0,0,0,1,2,2,5,0,0,0,0,0,0,0
2,3,36,8569,7,400,3,1995,35,35,2,6,36,0,1,0.9722222222222222,0,1,4.742155552033884,0,1,1,0,0,0,0,2,12,12,2,3,9,0.1737829349769775,1,1,0,0,1,2,1,5,0,0,0,0,0,0,0
1,2,24,1773,2,400,3,1994,35,35,3,3,27,2,1,0.9722222222222222,0,0,9.029121554461645,0,1,1,0,0,0,0,2,3,3,6,1,7,0.16283980434946346,1,1,1,0,3,2,2,3,0,0,0,1,0,0,0
2,2,27,12810,11,400,1,1996,35,35,0,7,33,0,1,0.9722222222222222,0,1,4.200142989067555,0,1,1,0,0,0,0,2,6,6,3,1,16,0.1983132038691043,0,1,0,0,1,2,0,6,0,0,0,0,0,0,0
5,2,31,6778,1,400,1,1995,35,35,1,6,33,0,1,0.9722222222222222,0,1,4.7307660612615745,0,1,1,0,0,0,0,2,9,10,4,1,13,0.24776135539503225,1,1,0,0,0,2,1,5,0,0,0,0,0,0,1
3,4,38,12235,14,400,2,1996,35,35,0,7,37,3,1,0.9722222222222222,0,1,4.708342626794974,0,1,1,0,0,0,0,2,5,5,1,1,13,0.24573782835644117,1,1,0,0,0,2,0,6,0,0,0,1,0,0,1
1,1,42,6140,10,400,1,1994,35,35,0,7,38,2,1,0.9722222222222222,0,1,4.345003088617028,0,1,1,0,0,0,0,2,9,9,6,3,9,0.15772142658633986,1,0,0,0,0,2,0,6,0,0,0,1,0,0,2
2,2,42,9139,7,400,1,1995,35,35,4,8,38,2,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,1,1,6,2,12,0.061665104687935436,1,1,0,0,2,2,2,7,0,0,0,1,0,0,0
1,3,34,4347,9,400,3,1994,35,35,2,7,35,3,1,0.9722222222222222,0,1,4.382777248758826,0,1,1,0,0,0,0,2,6,6,1,2,10,0.19020635222856802,1,1,0,0,1,2,1,6,0,0,0,1,0,0,0
3,3,53,12219,11,400,2,1996,35,35,3,7,51,5,1,0.9722222222222222,0,1,5.901062442720173,0,1,1,0,0,0,0,2,5,5,5,2,8,0.20319254867673284,0,1,0,0,0,2,2,6,0,0,0,2,0,0,0
3,4,59,10923,9,400,4,1995,35,35,1,6,56,6,1,0.9722222222222222,0,1,7.838637563710748,0,1,1,0,0,0,0,2,3,3,2,3,15,0.1780055313742862,0,1,0,0,2,2,1,5,0,0,0,3,0,0,0
2,2,44,9142,1,400,2,1995,35,35,1,6,42,1,2,0.9722222222222222,0,1,5.528946223627148,0,1,1,0,0,0,0,2,1,1,6,4,12,0.19319046686837177,1,1,0,0,1,2,0,5,0,0,0,0,0,0,0
3,4,41,8611,9,400,1,1995,35,35,0,7,41,0,1,0.9722222222222222,0,1,4.981957896727523,0,1,1,0,0,0,0,2,12,8,3,5,8,0.20351380543810127,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0
1,2,49,1787,14,400,3,1994,35,35,2,7,44,1,1,0.9722222222222222,0,0,5.784051535531643,0,1,1,0,0,0,0,2,3,3,6,2,16,0.20122485155682562,1,1,0,0,2,2,1,6,0,0,0,0,0,0,0
2,3,58,12170,9,400,3,1996,35,35,0,7,52,0,1,0.9722222222222222,0,1,6.036695599627775,0,1,1,0,0,0,0,2,5,5,5,3,12,0.2327902846605115,0,1,0,0,0,2,0,6,0,0,0,0,0,0,1
4,1,42,294,1,400,3,1994,35,35,2,7,38,5,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,12,1,3,3,13,0.24883268482490273,0,1,0,0,2,2,1,6,0,0,0,2,0,0,0
3,3,55,10235,11,400,1,1995,35,35,1,7,51,0,1,0.9722222222222222,0,1,6.383144898709666,0,1,1,0,0,0,0,2,2,2,5,5,9,0.18884289578243596,1,1,0,0,3,2,0,6,0,0,0,0,0,0,0
1,1,46,13388,7,400,2,1996,35,31,0,8,46,0,1,0.8675297634156065,0,1,5.111111111111111,0,0,1,0,0,0,0,1,7,7,3,3,9,0.18816502986085284,1,1,0,0,4,1,0,7,0,0,0,0,0,0,0
3,4,32,14129,9,400,3,1996,35,35,0,6,37,5,1,0.9722222222222222,0,1,5.046699947063547,0,1,1,0,0,0,0,2,8,8,5,1,13,0.24883268482490273,1,1,0,0,1,2,0,5,0,0,0,2,0,0,2
2,1,34,12031,5,400,3,1996,35,35,1,6,34,4,1,0.9722222222222222,0,1,4.7261754981665876,0,1,1,0,0,0,0,2,5,5,5,3,17,0.20239948119325551,1,1,0,0,0,2,1,5,0,0,0,2,0,0,0
2,4,38,4824,13,500,2,1994,35,35,1,7,35,0,1,0.9722222222222222,0,1,4.431576680153772,0,1,1,0,1,0,1,2,9,9,6,3,3,0.06314812408678604,1,1,0,0,0,2,0,6,0,0,0,0,3,0,1
2,2,50,10638,4,400,1,1995,35,35,0,7,43,1,1,0.9722222222222222,0,1,4.997268573725756,0,1,1,0,0,0,0,2,3,3,2,1,9,0.1881894943164686,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0
1,1,25,14391,4,400,3,1996,35,35,1,5,30,3,1,0.9722222222222222,0,0,4.6898590119876555,0,1,1,0,0,0,0,2,9,9,7,2,10,0.19949930028090457,1,1,1,0,0,2,1,4,0,0,0,1,0,0,1
1,1,41,12736,9,400,3,1996,35,35,3,7,36,6,1,0.9722222222222222,0,1,4.596101811746119,0,1,1,0,0,1,0,3,6,6,5,1,16,0.21383305865522997,1,1,0,0,1,2,2,6,0,0,0,3,0,0,0
1,3,27,9853,13,400,3,1995,35,35,0,6,33,4,1,0.9722222222222222,0,1,4.633963984769443,0,1,1,0,0,0,0,2,2,3,6,2,13,0.24883268482490273,0,0,0,0,1,2,0,5,0,0,0,2,3,0,0
2,3,57,10000,3,400,2,1995,35,35,4,7,53,0,1,0.9722222222222222,0,1,6.3863547489967445,0,0,1,0,0,1,0,2,2,2,3,4,8,0.08354150209168927,1,1,0,0,3,2,2,6,0,0,0,0,0,0,1
2,1,39,10661,7,400,3,1995,35,35,0,6,36,0,1,0.9722222222222222,0,1,4.811568662520449,0,1,1,0,0,0,0,2,3,3,3,2,6,0.18164721141374837,1,1,0,0,4,2,0,5,0,0,0,0,0,0,0
1,1,32,2586,9,400,1,1994,35,35,1,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,4,4,1,2,6,0.08369255646180038,1,1,0,0,0,2,1,5,0,0,0,2,0,0,0
2,2,47,3493,15,400,3,1994,35,35,0,7,45,0,1,0.9722222222222222,0,1,5.093762963228222,0,1,1,0,0,0,0,2,5,5,1,1,5,0.17899008401181402,0,1,0,0,0,2,0,6,0,0,0,0,0,0,2
1,2,48,5497,4,400,1,1994,35,35,2,6,43,0,1,0.9722222222222222,0,0,5.90634017705021,0,1,1,0,0,0,0,2,8,8,4,4,10,0.1784345913543223,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0
2,1,56,4141,9,400,3,1994,35,35,3,7,57,3,1,0.9722222222222222,0,1,7.248419117395308,0,1,1,0,0,1,0,3,5,6,2,4,3,0.059151200818521016,0,1,0,0,2,2,2,6,0,0,0,1,0,0,0
4,3,31,7465,9,400,1,1995,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,10,10,1,2,9,0.15265888456549936,1,0,0,0,1,2,2,5,0,0,0,3,0,0,0
1,2,40,4275,6,400,2,1994,35,35,3,6,37,1,1,0.9722222222222222,0,1,4.748230064376727,0,1,1,0,0,1,0,3,6,6,7,3,9,0.15265888456549936,0,1,0,0,1,2,2,5,0,0,0,0,0,0,1
2,2,44,12853,5,400,2,1996,35,35,1,7,40,2,1,0.9722222222222222,0,1,5.03352203308605,0,1,1,0,0,0,0,2,6,6,2,1,3,0.12138847783832113,1,0,0,0,3,2,1,6,0,0,0,1,0,0,2
1,1,44,6950,5,400,4,1995,35,35,0,7,45,1,1,0.9722222222222222,0,1,5.267400103175183,0,1,1,0,0,0,0,2,10,10,2,1,7,0.017385982014396943,1,1,0,0,3,2,0,6,0,0,0,0,0,0,2
3,1,40,7631,11,400,1,1995,35,35,1,6,41,4,1,0.9722222222222222,0,0,5.660155387264422,0,1,1,0,0,0,0,2,10,11,1,3,6,0.13697394957949577,0,0,0,0,0,2,1,5,0,0,0,2,1,0,1
5,3,44,13218,8,400,2,1996,35,35,5,6,43,4,1,0.9722222222222222,0,1,5.430573248147068,0,1,1,0,0,1,0,3,6,7,3,2,3,0.062233157887141434,0,0,0,0,2,2,3,5,0,0,0,2,0,0,1
5,1,38,956,6,400,3,1994,13,18,0,6,36,0,1,1.9733431178605132,0,0,5.183341487797366,0,1,1,0,0,0,0,3,1,2,2,2,14,0.18753570602931724,0,1,0,0,1,0,0,5,0,0,0,0,1,0,2
4,1,27,799,5,400,1,1994,35,35,1,7,33,1,1,0.9722222222222222,0,1,4.155819957412732,0,0,1,0,0,0,0,2,1,2,1,2,2,0.11116646758378923,1,0,0,0,4,2,1,6,0,0,0,0,3,0,1
5,1,47,13231,3,400,3,1996,35,35,0,6,47,3,1,0.9722222222222222,0,1,6.556775843935248,0,1,1,0,0,0,0,2,6,7,4,3,11,0.22365187285224425,1,1,1,0,1,2,0,5,0,0,0,1,0,0,0
